image_file,score,width,height,bbox_size,entropy,laplacian,brightness,B_sd,red,blue,green,color_var,contrast,img_size,edge_intensity,saturation,sift,psnr,centroid_l,c_moment_x,c_moment_y,bbox_prop,ASM,Contrast,Correlation,Variance,IDM,Sum_Average,Sum_Variance,Sum_Entropy,Entropy,Difference_Variance,Difference_Entropy,IMC1,IMC2
val2017/000000523957.jpg,0.9304973483085632,260.62,272.16,70930.3392,7.2696085035372064,4957.385312910892,135.190625,65.7661814887189,140.2693438914027,127.56406957013574,134.00582579185522,4511.728821823662,0.9999999999607843,273280,54.50120192307692,42.412952488687786,416,27.752618583139615,0.06136815271695678,137,121,0.25955188524590167,0.0035762175231086545,854.8211158058843,0.9012075482606554,4326.300911026664,0.2790916436139867,270.09187858163534,16450.382528300775,8.166982643773919,12.30128887364872,0.00025114328723168836,5.111323362657876,-0.30863613625400005,0.9942463130281924
val2017/000000017905.jpg,0.9302484463242924,119.39,364.68,43539.1452,7.4568083195846,4681.666245612021,153.48139255702282,74.40859913434892,160.71100747991505,146.69385446486288,151.0659571520916,5770.707514976057,0.9999999999607843,307200,61.64246467817896,44.84571520916059,231,28.435869138222994,0.013736263736263736,59,177,0.14172898828125,0.003748727328318919,862.0850154294478,0.9220214612871536,5528.4404301359,0.18817244415858786,307.81548044050874,21251.676705114136,8.410913756183511,12.85240451757908,0.0001571507264548487,5.375825367376594,-0.27521358148207864,0.9914304677432515
val2017/000000173799.jpg,0.9299953685087315,118.25,288.21,34080.8325,7.720531671535358,6330.793350908036,125.22748940677967,57.86433850118717,136.8959216101695,95.37791313559322,125.07718338041431,3363.571434442953,0.9999999999607843,335360,81.7284604519774,94.81317678907722,319,27.706682652344973,0.00915831699258385,58,143,0.10162461981154579,8.554948990416483e-05,1206.037594473136,0.8199980226030263,3349.9184452826585,0.06911683142179423,250.31509518448956,12193.636186657506,8.628596667851031,13.974836939442906,7.641392654611219e-05,5.960656926827778,-0.1901041322374269,0.972336082081555
val2017/000000065736.jpg,0.9299757340375114,190.95,403.01,76954.7595,6.492815753963704,1305.3472345749503,70.59717905184799,37.33928940817671,61.973096512994644,75.306608332245,74.13109572939794,1525.954792547425,0.99999999996,273280,20.93750816246572,92.0080971659919,214,27.9476021732224,0.007233948298087972,96,203,0.2815967487558548,0.002803059908397538,281.166569295234,0.89965675233191,1400.599063912377,0.3940334069953638,141.12338699647574,5321.229686354267,7.472036909103827,10.447966141435835,0.0006427638323508874,3.573416827437593,-0.39219193098340266,0.9967968650234661
val2017/000000412286.jpg,0.9296682301689596,130.34,295.5,38515.47,7.454034989939172,2679.9687024574655,83.36508474576272,59.192436584854406,84.60860495436766,82.63687092568449,82.8670925684485,3651.8623884893314,0.9999999999607843,166500,49.30443285528031,60.93058670143416,233,27.897401050000255,0.04667608690333638,67,160,0.23132414414414415,0.0004466228698244065,641.7710958736913,0.9089162445086189,3521.680005890378,0.19274754058338678,166.96840711851482,13444.948927687827,8.435256118993063,12.603558081140909,0.00022817729715123898,4.900040685537085,-0.31028145380027194,0.9948847931673774
val2017/000000274460.jpg,0.9296268645454856,66.64,150.11,10003.3304,7.715134839612091,11094.652011019283,118.85414141414141,87.52369917452144,128.46818181818182,108.99272727272728,115.95686868686869,7740.838216719381,0.9999999999607843,290560,67.92272727272727,111.39717171717172,95,28.257816244296663,0.056366894659812955,30,80,0.034427761563876655,0.00030568100669299726,2218.8296255534174,0.8551364455401292,7657.750047326699,0.11020110648228454,236.1222542669858,28412.170563753378,8.725549090527895,12.851981527266005,0.0001014576626344829,5.992296205350857,-0.33329911790232886,0.9970290151657293
val2017/000000093717.jpg,0.9290138237616596,260.58,272.49,71005.4442,6.921686340671339,6434.825178640696,49.39806278280543,49.939397540189184,51.09266119909502,46.80063631221719,49.03765554298643,2601.8023693713108,0.9999999999607843,273280,72.89423076923077,69.8149886877828,505,27.74901645541749,0.035842104594794054,122,131,0.2598267132611241,0.00035952507713989037,1134.8328574865075,0.7723649769351257,2492.719848633389,0.10762569622319493,98.77666992297108,8836.046537047041,7.829194381607819,12.780880393419963,0.00012865977597050204,5.520427944061538,-0.15340415168045068,0.9371616165295344
val2017/000000474028.jpg,0.9289449418292326,39.7,105.98,4207.406000000001,7.446251680055324,3350.8196996545717,97.37606837606837,45.977471934044765,100.8984126984127,88.04444444444445,97.3921855921856,2626.960179139813,0.9999999999603174,273280,78.21245421245422,116.52258852258852,34,27.891744721050497,0.01904761904761905,19,54,0.015395952868852461,0.00025174734834367126,859.8193398622295,0.8002170973494166,2148.9354390704066,0.08602901143931337,194.62923062093105,7735.922416419393,8.334276511581265,12.207957381560238,0.0001110418521189476,5.556443297857202,-0.362661959837008,0.9977443394411931
val2017/000000171382.jpg,0.928718279389774,70.84,184.76,13088.3984,7.464152616852365,2305.3553713145234,85.57631987577639,53.15044054903087,88.8085403726708,85.89541925465838,83.88765527950311,3014.6053423262024,0.9999999999604743,272640,69.4320652173913,49.33198757763975,130,28.030224942390646,0.044214049146087876,38,90,0.04800615610328639,0.0002126741426761853,639.14926630527,0.8868321825890413,2823.9887514636184,0.11925244801077117,171.44777154175685,10656.805739549205,8.399317961820643,12.819761037285108,0.000144241172283105,5.316659643856298,-0.28253998707147826,0.9922163459381237
val2017/000000568213.jpg,0.9286123584298528,166.16,230.58,38313.1728,7.263423762340075,2824.125816357191,118.24051859612362,50.59285669129335,116.39680460974333,79.6394447354636,126.7,2908.55876380645,0.9999999999607843,162500,75.765322158198,112.50751702462021,178,28.761824897732232,0.04094325188996596,81,106,0.2357733710769231,0.00031268863815525004,554.8571115370919,0.8922633615721572,2574.188456667677,0.11326085400463258,236.64112146811175,9741.89671513362,8.207704268405369,12.856640989362194,0.0001378164756750144,5.23186251587612,-0.23071283928820085,0.9820157812139457
val2017/000000274411.jpg,0.9285177062539494,116.76,396.4,46283.664,7.7023262426789145,2813.336358326608,109.24148815743644,76.83634257847383,117.42352403343783,94.6834726576106,107.87939742250087,5845.039525238678,0.9999999999607843,272640,46.202651515151516,62.556295715778475,237,27.712918912334455,0.0219644692713853,59,206,0.16976109154929575,0.0002836637474316495,729.1947331742645,0.9384147538118085,5919.185512883443,0.1844926587481101,219.1078231578495,22947.547318359517,8.699992653734848,12.892007718759398,0.0002366636780550005,4.814699169035439,-0.3268172234238775,0.9965392613040274
val2017/000000037988.jpg,0.9284632451394024,100.54,309.19,31085.962600000003,6.332106026824244,2090.866354741781,122.46766990291262,42.36646132708877,117.9894498381877,107.11090614886731,127.69093851132686,1915.1351882206934,0.9999999999607843,307200,24.080582524271843,66.03223300970873,66,29.952290684343055,0.02102125475600959,48,152,0.10119128450520834,0.0031253979377278726,417.48092167975943,0.8846052486822903,1807.8494408674428,0.25450581323167315,244.70456170715053,6813.916841790022,7.194597266327257,10.736373194458722,0.0003556332099191219,4.27693078359015,-0.30673608889244486,0.9895420859031437
val2017/000000516318.jpg,0.928089373251971,137.22,94.43,12957.6846,7.159511581557089,3015.8182487287186,126.21796862866904,54.68823607731061,116.57493399596211,135.1432675881348,129.5229072837397,3022.887575771214,0.9282868525526579,273280,59.79965833203914,48.482373039291815,62,27.805158492183175,0.031914893617021274,68,44,0.0474154149590164,0.00045267681667083046,559.0491655672133,0.9061309459090346,2979.415779927291,0.12792244500286515,251.08853764992915,11358.613954141949,8.004766566714729,12.229609702486009,0.0001650616517817277,5.153843309569015,-0.29176349808478175,0.9920323195773475
val2017/000000356427.jpg,0.9276299336377312,133.73,356.31,47649.3363,7.632070523290848,9151.761772990127,91.44897355748923,53.172678073479126,100.7024161527414,75.78451043338684,89.79473261806201,3146.4417462888887,0.9999999999607843,273280,82.71827743516094,121.80410999408635,362,27.68548746431939,0.03436378611149821,64,189,0.1743608617535129,8.838902437813319e-05,1438.2323016825442,0.7458271269687256,2829.180738335245,0.072484482046024,182.81157231512026,9878.490651658438,8.53646765954364,14.06655532596652,7.295053902507507e-05,6.060049122677235,-0.15685221786252976,0.9523473543213234
val2017/000000025393.jpg,0.9275079825345208,123.7,342.1,42317.77,6.7193276125533234,966.5430890824441,49.55363000998431,37.71439939102563,59.199781296058575,45.876955260780676,45.37949888270813,1657.4780094633368,0.9999999999557522,307200,35.0499215518471,67.92742357248135,145,27.617404845675857,0.020029655891076262,59,175,0.1377531575520833,0.0008211122623097113,235.63109138793772,0.9174384353508954,1426.5334264677895,0.21755214971634892,99.24896524986583,5470.5026144832245,7.671719016797377,11.426278937871244,0.00037149492940412494,4.186767080769839,-0.29904786272692924,0.9903219655450135
val2017/000000047819.jpg,0.9269865540897144,76.69,224.15,17190.0635,7.680878784246577,8137.979669951659,152.5780662593985,76.7933778168652,159.28835761278197,158.27414238721803,147.99447838345864,6060.989280054153,0.9999999999607843,187500,73.14174107142857,49.35655545112782,129,28.175619128269638,0.07708808241022892,33,103,0.09168033866666667,0.0010398946169510742,1603.5610400124472,0.8643251888828448,5908.196596261018,0.12087827520941069,304.6447207810726,22029.22534503163,8.690348274168077,13.19945651303635,9.890534308636267e-05,5.896465484852294,-0.2814812772289118,0.9931633605781238
val2017/000000042102.jpg,0.9269844398779028,220.17,621.83,136908.3111,7.054623353417604,1666.2696887307038,92.67264675742936,82.70998654135427,94.74819206558337,100.03688332601376,90.19381496120627,7082.1851984140985,0.9999999999604743,157440,17.01306543697848,106.25351339481774,138,27.62344905938379,0.12314061467909894,113,234,0.869590390625,0.0008168014913705882,370.62903466917595,0.9728280947896462,6822.80303613168,0.2731939860149794,184.81522754769642,26920.583109857555,8.02882733434243,11.448643726901015,0.00044477013093961515,3.8290250742984973,-0.3769673711482608,0.9973715749906091
val2017/000000399462.jpg,0.926852938006906,198.19,268.99,53311.1281,7.289585894794126,2320.7862057742004,129.5188263229308,44.38176740864348,133.25290215588723,98.88406452585556,133.55076888285845,2247.9054854933706,0.9921874999612427,135300,81.88121890547264,100.37952284034374,681,28.144134259446716,0.012280631317834419,98,131,0.3940216415373245,0.00019585793442525033,531.0609201408295,0.8656313011596892,1975.6983383106835,0.10674441812803422,258.96562965922504,7371.73243310189,8.222552906970309,13.186205738503892,0.00012443777844617623,5.375074404017773,-0.19177064095788107,0.9677271412044636
val2017/000000357978.jpg,0.9267722122809466,85.49,247.58,21165.6142,7.113453304984696,1303.3040785258243,152.90007144558228,39.43408821870999,158.5941414622529,146.81100261967134,151.16508692545844,1731.4884583077094,0.9999999999579832,187500,49.578947368421055,37.091640866873064,92,28.12217594003212,0.01690939156132569,41,126,0.11288327573333333,0.0004398084609798531,321.02754644400784,0.8973950825411161,1563.4994965563428,0.19843574409824138,306.15426677369214,5932.970439781362,8.060176299645894,12.063030955748545,0.0002872475357630752,4.562248903575709,-0.3043808673345604,0.9927891980094976
val2017/000000556158.jpg,0.926624869599062,139.2,322.87,44943.50399999999,7.004194715145984,1886.0175886372638,86.88502614057822,70.70957416916073,83.71386120916931,105.75376469011127,84.79706421198445,5260.305683865775,0.9999999999559471,307200,34.0527950310559,85.26752759283256,324,27.519052181812903,0.10951108901755127,61,191,0.14630046874999997,0.0009981246446170637,487.64555715436336,0.9511549551274379,4993.037756418031,0.2435769231143245,172.98148689828085,19484.505468517764,7.967470555735418,11.64515455075297,0.00037799496933435376,4.44768320228528,-0.33689070610714744,0.9953436345328741
val2017/000000253742.jpg,0.9264029720250296,137.76,379.91,52336.4016,7.850890099205119,5984.517845087707,119.20389807984901,62.74875859135119,114.20470696993625,126.59690310652311,120.29636192053619,4265.686484052686,0.9999999999607843,307200,77.59567051210446,66.34304643414286,311,27.743515391013748,0.014835065722606513,66,190,0.170365890625,8.374626811585956e-05,1112.9740915949196,0.8589392099083478,3944.560684680475,0.08674685696378936,238.22274275132293,14665.268647127006,8.787964356937135,14.040705767567268,9.860021051092897e-05,5.732908586151272,-0.21173270924890594,0.9812738413953769
val2017/000000527750.jpg,0.9261551779859206,115.44,339.52,39194.1888,7.7169218239954525,1345.6282886162498,122.51042708734128,70.58837864680224,168.27559317686288,61.84994228549442,110.96188277542645,4812.801372725255,0.9999999999607843,273280,42.16968064640246,179.9555726561498,189,27.677652102884267,0.0471976401179941,57,153,0.14342135831381733,0.0003886991697162238,437.8709450160975,0.9560921620101461,4984.969275326384,0.23341920674645028,244.4368609068966,19502.00615628944,8.686967214834967,12.583835290185561,0.00029601874896578067,4.515929990603766,-0.36911388695481184,0.9981597126344596
val2017/000000012639.jpg,0.9258896287749796,56.93,167.95,9561.3935,7.486145176228434,3540.191552874332,134.079127459367,55.849554501264755,135.8171514114628,118.6744011976048,136.1761120615911,3409.9020467634327,0.9691119690745517,307200,62.65932420872541,65.152373823781,72,27.67077650473106,0.018834382970282868,27,84,0.031124327799479167,0.00024884877174354047,781.8398319276405,0.8747418587284728,3120.6354079738367,0.12007386833853563,268.37494041899765,11700.701799967712,8.37605719753325,12.625380053726973,0.0001377104570694813,5.402553799052365,-0.3134661613080683,0.9952571116608383
