image_file,center,scale,score,bbox,width,height,bbox_size,x,y,entropy,laplacian,brightness,B_sd,red,blue,green,color_var,c_moment,contrast,img_size,edge_intensity,edge_num,saturation,sift,c_moment_x,c_moment_y,bbox_prop
val2017/000000022705.jpg,"[252.77499389648438, 345.5]","[2.4571874141693115, 3.276250123977661]",0.935783771907582,"[143.5, 83.4, 219.55, 525.2]",219.55,525.2,115307.66000000002,143.5,83.4,7.188061804135506,2142.8787037127527,86.79560774081322,53.31220103041726,91.9853533376821,80.86730158730158,85.2822874537943,2867.8354304087493,"(119, 256)",0.9999999999607843,308480,35.920678408349644,4129980,42.98152641878669,184,119,256,0.37379298495850627
val2017/000000485027.jpg,"[163.58999633789062, 399.05499267578125]","[2.056546688079834, 2.742062568664551]",0.935221188208636,"[85.35, 179.69, 157.48, 439.73]",157.48,439.73,69248.6804,85.35,179.69,7.07319484354725,2108.0459932866984,108.677117943212,49.72494496676638,136.47940455290686,74.14156377406671,101.20499688057687,4086.2431402971124,"(75, 209)",0.9999999999607843,215680,31.06336056178634,2140980,176.56127852821265,299,75,209,0.3210714039317507
val2017/000000499031.jpg,"[356.25, 360.1099853515625]","[2.0031561851501465, 2.670874834060669]",0.9348873215563156,"[287.93, 146.44, 137.64, 428.34]",137.64,428.34,58956.71759999999,287.93,146.44,7.646911985149044,2331.055834568087,108.53874752711644,66.81495515151384,119.40981649498602,104.59828433044547,103.77484821611297,5258.899664842863,"(71, 202)",0.9999999999607843,273280,54.217289719626166,3179085,128.3559587966437,290,71,202,0.2157374033957845
val2017/000000456662.jpg,"[297.9200134277344, 355.385009765625]","[2.2934529781341553, 3.0579376220703125]",0.934448491124546,"[228.98, 110.75, 138.88, 490.27]",138.88,490.27,68088.6976,228.98,110.75,7.605057847888431,653.9015373265672,153.4251257024549,59.68492991855068,171.8776249630287,149.21078083407275,144.82493345164153,3345.0883892809893,"(65, 207)",0.830258302552389,374544,44.19321206743567,2988345,74.5027950310559,493,65,207,0.1817909180229826
val2017/000000474028.jpg,"[613.1300048828125, 197.1649932861328]","[0.5170781016349792, 0.6894374489784241]",0.9342142869444454,"[591.08, 142.01, 45.1, 111.31]",45.1,111.31,5020.081,591.08,142.01,7.394337136464026,3090.9817438659884,91.21641641641642,50.94794111123869,94.90910910910911,82.22502502502502,91.08548548548549,2626.8224427831233,"(22, 62)",0.9919354838309703,273280,81.12012012012012,405195,98.54334334334334,54,22,62,0.018369734338407495
val2017/000000118921.jpg,"[390.2250061035156, 244.68499755859375]","[1.0554842948913574, 1.4073123931884766]",0.933999075609095,"[308.81, 132.1, 163.83, 226.17]",163.83,226.17,37053.4311,308.81,132.1,6.916959199960367,5450.761528459916,149.12918725229383,87.58341671507367,159.8240946848363,144.07570986481352,144.66825017644823,7602.977511122131,"(80, 124)",0.9999999999607843,273280,35.815462294369944,1319370,65.59563494217927,186,80,124,0.1355877894467213
val2017/000000357737.jpg,"[495.7200012207031, 237.8800048828125]","[2.0325000286102295, 2.7100000381469727]",0.9334200270035689,"[405.41, 21.08, 181.62, 434.6]",181.62,434.6,78932.05200000001,405.41,21.08,7.723555536092759,3961.812216059527,121.62065585457138,55.67253775597601,115.46574331033429,128.89799373679253,123.340555541411,3053.2252946899257,"(88, 204)",0.9999999999607843,307200,74.79510909692695,5875455,72.17025231051251,535,88,204,0.25694027343750003
val2017/000000562207.jpg,"[225.39999389648438, 305.80499267578125]","[0.9779531359672546, 1.3039374351501465]",0.9333436313797446,"[180.91, 201.49, 89.98, 209.63]",89.98,209.63,18862.5074,180.91,201.49,7.73134691989768,3641.224048532116,91.100317187248,63.345870904791,93.32455244341702,87.47508198483952,90.65706144830924,4203.925519638332,"(39, 109)",0.9999999999607843,272000,72.97268964034191,1357365,61.891403687973764,123,39,109,0.06934745367647058
val2017/000000248616.jpg,"[91.71499633789062, 234.47500610351562]","[1.5357656478881836, 2.047687530517578]",0.9330643625820384,"[0, 70.66, 184.43, 328.63]",184.43,328.63,60609.2309,0.0,70.66,7.832813806735773,6416.713658526032,110.68816277836692,72.59344651774367,112.24574164899258,95.2016668875928,112.9264481707317,5692.537675754157,"(88, 162)",0.9999999999607843,273280,74.7313262195122,4510185,95.97680275715801,463,88,162,0.2217843636563232
val2017/000000482800.jpg,"[415.625, 264.8349914550781]","[1.7225157022476196, 2.296687602996826]",0.9323656348621144,"[333.24, 81.1, 165.77, 368.47]",165.77,368.47,61081.27190000001,333.24,81.1,7.704469849749286,4668.113679238467,110.03152173913044,55.748302358602174,112.12605401844532,93.8116765480896,112.10607707509881,3289.2035269072767,"(81, 198)",0.9999999999607843,292480,75.23171936758894,4568070,76.1840579710145,232,81,198,0.2088391407959519
val2017/000000495732.jpg,"[311.57501220703125, 347.6050109863281]","[2.0223281383514404, 2.6964375972747803]",0.9317288924666012,"[197.48, 131.89, 229.19, 432.43]",229.19,432.43,99108.6317,197.48,131.89,7.647308366865299,1927.5179951176522,113.47062510108361,53.84448980281851,114.05329128254893,100.10664321526767,115.78871502506874,2827.931646193499,"(109, 192)",0.9999999999607843,273280,36.06365235322659,3567705,59.51636543748989,232,109,192,0.36266331857435596
val2017/000000372577.jpg,"[257.010009765625, 307.4549865722656]","[1.8094218969345093, 2.412562608718872]",0.931714135057786,"[173.18, 114.45, 168.66, 387.01]",168.66,387.01,65273.1066,173.18,114.45,6.855315359779123,2170.6292238855,104.76528854435831,53.43585860959796,80.09230035683524,143.52479389688693,109.81012366186785,3370.3453309667493,"(81, 199)",0.9540229884691945,307200,37.354189737910666,2428620,120.26811861695583,312,81,199,0.212477560546875
val2017/000000507797.jpg,"[547.2249755859375, 243.51499938964844]","[0.6712968349456787, 0.8950625658035278]",0.931577528224272,"[515.73, 171.91, 63.99, 144.21]",63.99,144.21,9227.9979,515.73,171.91,7.1980108201526365,3154.6944140682103,86.80853174603175,54.699449797613966,95.64792768959435,82.44587742504409,83.15663580246914,3064.6736231400996,"(32, 73)",0.9999999999607843,272000,49.47089947089947,448800,42.70359347442681,64,32,73,0.03392646286764706
val2017/000000104424.jpg,"[204.9199981689453, 351.80999755859375]","[1.768125057220459, 2.3575000762939453]",0.9315210756133584,"[146.23, 163.21, 118.38, 378.2]",118.38,378.2,44771.316,146.23,163.21,7.74516388726072,2580.856218191925,111.96917316832571,71.29445525514544,125.33445430903058,95.10537171554121,108.44191103936866,5206.886167571353,"(56, 152)",0.9999999999607843,271360,48.348466505246165,2156535,104.51878755268586,220,56,152,0.1649886350235849
val2017/000000172649.jpg,"[498.7550048828125, 103.55500030517578]","[0.9376875162124634, 1.2502501010894775]",0.9306935632930082,"[423.74, 47.02, 151.03, 114.07]",151.03,114.07,17227.9921,423.74,47.02,6.893225312658035,1789.7888309943964,113.30207970256768,36.721023314230465,171.63901475543162,91.82978970605322,87.77222028581387,1690.7088028594878,"(73, 57)",0.99999999995671,273280,36.97455559428372,636480,126.1981526664343,69,73,57,0.06304154017857143
val2017/000000083172.jpg,"[201.2550048828125, 228.6699981689453]","[0.7904062271118164, 1.0538749694824219]",0.9306513386614182,"[162.52, 144.36, 78.47, 169.62]",78.47,169.62,13310.0814,162.52,144.36,5.699840522312469,2357.377235399665,117.47716583219542,33.29095997414711,132.2304657866788,109.80587164314974,111.52351691700804,1881.075514090695,"(36, 84)",0.9999999999607843,273280,25.225307237141557,332520,62.753755120619026,28,36,84,0.048704923155737705
val2017/000000523957.jpg,"[185.58999633789062, 217.80999755859375]","[1.6226249933242798, 2.1635000705718994]",0.9304973483085632,"[55.78, 82.23, 260.62, 272.16]",260.62,272.16,70930.3392,55.78,82.23,7.2696085035372064,4957.385312910892,135.190625,65.7661814887189,140.2693438914027,127.56406957013574,134.00582579185522,4511.728821823662,"(137, 121)",0.9999999999607843,273280,54.50120192307692,3854325,42.412952488687786,416,137,121,0.25955188524590167
val2017/000000017905.jpg,"[140.46499633789062, 411.0299987792969]","[1.7047500610351562, 2.2730000019073486]",0.9302484463242924,"[81.27, 229.19, 119.39, 364.68]",119.39,364.68,43539.1452,81.27,229.19,7.4568083195846,4681.666245612021,153.48139255702282,74.40859913434892,160.71100747991505,146.69385446486288,151.0659571520916,5770.707514976057,"(59, 177)",0.9999999999607843,307200,61.64246467817896,2670105,44.84571520916059,231,59,177,0.14172898828125
val2017/000000173799.jpg,"[214.72500610351562, 332.56500244140625]","[1.346296787261963, 1.79506254196167]",0.9299953685087315,"[156.1, 188.96, 118.25, 288.21]",118.25,288.21,34080.8325,156.1,188.96,7.720531671535358,6330.793350908036,125.22748940677967,57.86433850118717,136.8959216101695,95.37791313559322,125.07718338041431,3363.571434442953,"(58, 143)",0.9999999999607843,335360,81.7284604519774,2777460,94.81317678907722,319,58,143,0.10162461981154579
val2017/000000065736.jpg,"[280.1650085449219, 206.8249969482422]","[1.8844218254089355, 2.5125625133514404]",0.9299757340375114,"[185.19, 5.82, 190.95, 403.01]",190.95,403.01,76954.7595,185.19,5.82,6.492815753963704,1305.3472345749503,70.59717905184799,37.33928940817671,61.973096512994644,75.306608332245,74.13109572939794,1525.954792547425,"(96, 203)",0.99999999996,273280,20.93750816246572,1603185,92.0080971659919,214,96,203,0.2815967487558548
val2017/000000412286.jpg,"[141.07000732421875, 302.30999755859375]","[1.380468726158142, 1.8406249284744263]",0.9296682301689596,"[76.4, 155.06, 130.34, 295.5]",130.34,295.5,38515.47,76.4,155.06,7.454034989939172,2679.9687024574655,83.36508474576272,59.192436584854406,84.60860495436766,82.63687092568449,82.8670925684485,3651.8623884893314,"(67, 160)",0.9999999999607843,166500,49.30443285528031,1890825,60.93058670143416,233,67,160,0.23132414414414415
val2017/000000274460.jpg,"[237.7899932861328, 254.36500549316406]","[0.6989531517028809, 0.9319374561309814]",0.9296268645454856,"[204.97, 179.81, 66.64, 150.11]",66.64,150.11,10003.3304,204.97,179.81,7.715134839612091,11094.652011019283,118.85414141414141,87.52369917452144,128.46818181818182,108.99272727272728,115.95686868686869,7740.838216719381,"(30, 80)",0.9999999999607843,290560,67.92272727272727,672435,111.39717171717172,95,30,80,0.034427761563876655
val2017/000000093717.jpg,"[338.1199951171875, 188.38499450683594]","[1.6223750114440918, 2.1631667613983154]",0.9290138237616596,"[208.33, 52.64, 260.58, 272.49]",260.58,272.49,71005.4442,208.33,52.64,6.921686340671339,6434.825178640696,49.39806278280543,49.939397540189184,51.09266119909502,46.80063631221719,49.03765554298643,2601.8023693713108,"(122, 131)",0.9999999999607843,273280,72.89423076923077,5155080,69.8149886877828,505,122,131,0.2598267132611241
val2017/000000474028.jpg,"[255.0800018310547, 209.05999755859375]","[0.4920937418937683, 0.656125009059906]",0.9289449418292326,"[235.73, 156.57, 39.7, 105.98]",39.7,105.98,4207.406000000001,235.73,156.57,7.446251680055324,3350.8196996545717,97.37606837606837,45.977471934044765,100.8984126984127,88.04444444444445,97.3921855921856,2626.960179139813,"(19, 54)",0.9999999999603174,273280,78.21245421245422,320280,116.52258852258852,34,19,54,0.015395952868852461
val2017/000000171382.jpg,"[521.22998046875, 217.2899932861328]","[0.8613750338554382, 1.1484999656677246]",0.928718279389774,"[486.31, 125.41, 70.84, 184.76]",70.84,184.76,13088.3984,486.31,125.41,7.464152616852365,2305.3553713145234,85.57631987577639,53.15044054903087,88.8085403726708,85.89541925465838,83.88765527950311,3014.6053423262024,"(38, 90)",0.9999999999604743,272640,69.4320652173913,894285,49.33198757763975,130,38,90,0.04800615610328639
val2017/000000568213.jpg,"[193.11000061035156, 149.19000244140625]","[1.0761562585830688, 1.4348750114440918]",0.9286123584298528,"[110.53, 34.4, 166.16, 230.58]",166.16,230.58,38313.1728,110.53,34.4,7.263423762340075,2824.125816357191,118.24051859612362,50.59285669129335,116.39680460974333,79.6394447354636,126.7,2908.55876380645,"(81, 106)",0.9999999999607843,162500,75.765322158198,2892720,112.50751702462021,178,81,106,0.2357733710769231
val2017/000000274411.jpg,"[206.35000610351562, 339.67999267578125]","[1.8534375429153442, 2.471250057220459]",0.9285177062539494,"[148.47, 141.98, 116.76, 396.4]",116.76,396.4,46283.664,148.47,141.98,7.7023262426789145,2813.336358326608,109.24148815743644,76.83634257847383,117.42352403343783,94.6834726576106,107.87939742250087,5845.039525238678,"(59, 206)",0.9999999999607843,272640,46.202651515151516,2122365,62.556295715778475,237,59,206,0.16976109154929575
val2017/000000037988.jpg,"[355.7200012207031, 296.7950134277344]","[1.4446406364440918, 1.9261873960494995]",0.9284632451394024,"[305.95, 142.7, 100.54, 309.19]",100.54,309.19,31085.962600000003,305.95,142.7,6.332106026824244,2090.866354741781,122.46766990291262,42.36646132708877,117.9894498381877,107.11090614886731,127.69093851132686,1915.1351882206934,"(48, 152)",0.9999999999607843,307200,24.080582524271843,744090,66.03223300970873,66,48,152,0.10119128450520834
val2017/000000516318.jpg,"[437.7300109863281, 251.28500366210938]","[0.8513749837875366, 1.1351666450500488]",0.928089373251971,"[369.62, 204.57, 137.22, 94.43]",137.22,94.43,12957.6846,369.62,204.57,7.159511581557089,3015.8182487287186,126.21796862866904,54.68823607731061,116.57493399596211,135.1432675881348,129.5229072837397,3022.887575771214,"(68, 44)",0.9282868525526579,273280,59.79965833203914,770100,48.482373039291815,62,68,44,0.0474154149590164
val2017/000000356427.jpg,"[227.80499267578125, 243.6649932861328]","[1.665515661239624, 2.2206876277923584]",0.9276299336377312,"[161.44, 66.01, 133.73, 356.31]",133.73,356.31,47649.3363,161.44,66.01,7.632070523290848,9151.761772990127,91.44897355748923,53.172678073479126,100.7024161527414,75.78451043338684,89.79473261806201,3146.4417462888887,"(64, 189)",0.9999999999607843,273280,82.71827743516094,3916545,121.80410999408635,362,64,189,0.1743608617535129
val2017/000000025393.jpg,"[432.54998779296875, 306.7900085449219]","[1.5989062786102295, 2.1318750381469727]",0.9275079825345208,"[371.2, 136.24, 123.7, 342.1]",123.7,342.1,42317.77,371.2,136.24,6.7193276125533234,966.5430890824441,49.55363000998431,37.71439939102563,59.199781296058575,45.876955260780676,45.37949888270813,1657.4780094633368,"(59, 175)",0.9999999999557522,307200,35.0499215518471,1474410,67.92742357248135,145,59,175,0.1377531575520833
val2017/000000047819.jpg,"[79.13500213623047, 195.0050048828125]","[1.0460156202316284, 1.3946874141693115]",0.9269865540897144,"[41.29, 83.43, 76.69, 224.15]",76.69,224.15,17190.0635,41.29,83.43,7.680878784246577,8137.979669951659,152.5780662593985,76.7933778168652,159.28835761278197,158.27414238721803,147.99447838345864,6060.989280054153,"(33, 103)",0.9999999999607843,187500,73.14174107142857,1245165,49.35655545112782,129,33,103,0.09168033866666667
val2017/000000042102.jpg,"[129.71499633789062, 317.07501220703125]","[2.9101407527923584, 3.880187511444092]",0.9269844398779028,"[20.13, 6.66, 220.17, 621.83]",220.17,621.83,136908.3111,20.13,6.66,7.054623353417604,1666.2696887307038,92.67264675742936,82.70998654135427,94.74819206558337,100.03688332601376,90.19381496120627,7082.1851984140985,"(113, 234)",0.9999999999604743,157440,17.01306543697848,2324325,106.25351339481774,138,113,234,0.869590390625
val2017/000000399462.jpg,"[179.4949951171875, 170.34500122070312]","[1.256203055381775, 1.6749374866485596]",0.926852938006906,"[80.9, 36.35, 198.19, 268.99]",198.19,268.99,53311.1281,80.9,36.35,7.289585894794126,2320.7862057742004,129.5188263229308,44.38176740864348,133.25290215588723,98.88406452585556,133.55076888285845,2247.9054854933706,"(98, 131)",0.9921874999612427,135300,81.88121890547264,4344945,100.37952284034374,681,98,131,0.3940216415373245
val2017/000000357978.jpg,"[284.9849853515625, 245.8699951171875]","[1.155843734741211, 1.5411250591278076]",0.9267722122809466,"[242.74, 122.58, 85.49, 247.58]",85.49,247.58,21165.6142,242.74,122.58,7.113453304984696,1303.3040785258243,152.90007144558228,39.43408821870999,158.5941414622529,146.81100261967134,151.16508692545844,1731.4884583077094,"(41, 126)",0.9999999999579832,187500,49.578947368421055,1040910,37.091640866873064,92,41,126,0.11288327573333333
val2017/000000556158.jpg,"[216.89999389648438, 301.7349853515625]","[1.508765697479248, 2.0116875171661377]",0.926624869599062,"[147.8, 140.8, 139.2, 322.87]",139.2,322.87,44943.50399999999,147.8,140.8,7.004194715145984,1886.0175886372638,86.88502614057822,70.70957416916073,83.71386120916931,105.75376469011127,84.79706421198445,5260.305683865775,"(61, 191)",0.9999999999559471,307200,34.0527950310559,1524135,85.26752759283256,324,61,191,0.14630046874999997
val2017/000000253742.jpg,"[460.1300048828125, 282.0150146484375]","[1.7761406898498535, 2.368187427520752]",0.9264029720250296,"[391.75, 92.56, 137.76, 379.91]",137.76,379.91,52336.4016,391.75,92.56,7.850890099205119,5984.517845087707,119.20389807984901,62.74875859135119,114.20470696993625,126.59690310652311,120.29636192053619,4265.686484052686,"(66, 190)",0.9999999999607843,307200,77.59567051210446,4029000,66.34304643414286,311,66,190,0.170365890625
val2017/000000527750.jpg,"[233.77000427246094, 293.75]","[1.5868124961853027, 2.1157500743865967]",0.9261551779859206,"[176.55, 124.49, 115.44, 339.52]",115.44,339.52,39194.1888,176.55,124.49,7.7169218239954525,1345.6282886162498,122.51042708734128,70.58837864680224,168.27559317686288,61.84994228549442,110.96188277542645,4812.801372725255,"(57, 153)",0.9999999999607843,273280,42.16968064640246,1643985,179.9555726561498,189,57,153,0.14342135831381733
val2017/000000012639.jpg,"[438.875, 208.48500061035156]","[0.7825781106948853, 1.0434374809265137]",0.9258896287749796,"[410.91, 125.01, 56.93, 167.95]",56.93,167.95,9561.3935,410.91,125.01,7.486145176228434,3540.191552874332,134.079127459367,55.849554501264755,135.8171514114628,118.6744011976048,136.1761120615911,3409.9020467634327,"(27, 84)",0.9691119690745517,307200,62.65932420872541,585990,65.152373823781,72,27,84,0.031124327799479167
val2017/000000132931.jpg,"[382.94000244140625, 210.24000549316406]","[1.3685624599456787, 1.8247499465942383]",0.9253192579045016,"[317.86, 64.26, 131.16, 292.96]",131.16,292.96,38424.6336,317.86,64.26,7.533965397844326,2208.555626503941,136.66226602530585,55.99959334723285,149.2532939454146,120.40993934957649,133.3783331590505,3302.683348483255,"(63, 148)",0.9318181817828857,273280,53.01722785736693,2028015,65.13152253476943,277,63,148,0.14060536299765808
val2017/000000358195.jpg,"[271.32000732421875, 325.2550048828125]","[2.0514843463897705, 2.7353124618530273]",0.9252468768288108,"[202.79, 106.43, 138.06, 438.65]",138.06,438.65,60560.019,202.79,106.43,7.823763877371247,4298.182754160529,123.12289060948977,59.86823060310176,130.3061346039309,121.48439878234399,119.74657534246575,4143.543398928135,"(69, 233)",0.9999999999607843,309120,79.30042684137383,4793235,66.84775990999934,406,69,233,0.19591103454968944
val2017/000000032570.jpg,"[239.22000122070312, 227.07000732421875]","[0.8736249804496765, 1.1648333072662354]",0.9251806245130652,"[169.33, 162.21, 140.78, 130.72]",140.78,130.72,18402.7616,169.33,162.21,7.526495115913724,2022.6008934881052,97.7039010989011,54.541572672747456,85.9843956043956,100.92384615384616,103.06659340659341,3086.769071573481,"(68, 56)",0.9999999999606299,273280,58.93021978021978,1072530,67.47571428571429,67,68,56,0.0673403161592506
val2017/000000428218.jpg,"[91.19000244140625, 249.7449951171875]","[0.5514843463897705, 0.7353124618530273]",0.9247361386523528,"[67.96, 190.92, 47.46, 118.65]",47.46,118.65,5631.129000000001,67.96,190.92,7.447384253423554,3847.1696718030453,90.49765596826542,45.56998174765614,85.64100252434187,88.78831590335376,93.40082942661378,2649.248688248656,"(22, 53)",0.9999999999607843,307200,84.1417237648756,466650,99.38874864767399,76,22,53,0.018330498046875
val2017/000000038210.jpg,"[138.05999755859375, 402.57501220703125]","[1.274484395980835, 1.699312448501587]",0.924466378548566,"[69.53, 266.63, 138.06, 272.89]",138.06,272.89,37675.1934,69.53,266.63,7.2249171315141,6296.8972064730615,133.95010123614662,86.1837056245891,136.30490728900256,136.68667412617222,132.28394075021313,7597.529137094695,"(66, 148)",0.9999999999607843,273920,46.95652173913044,1762560,38.84359015345269,198,66,148,0.1375408637558411
val2017/000000273760.jpg,"[214.50999450683594, 289.29998779296875]","[2.3885626792907715, 3.1847500801086426]",0.9243583433768328,"[126.56, 34.52, 176.9, 510.56]",176.9,510.56,90318.064,126.56,34.52,7.39135243734295,2014.490315588549,142.78397950089126,45.21075170296128,128.09998885918003,151.36057263814618,148.58785650623886,3122.009751300308,"(89, 266)",0.9999999999607843,298880,70.40056818181819,6319155,88.41702317290553,383,89,266,0.3021883832976445
val2017/000000495732.jpg,"[79.30000305175781, 337.67498779296875]","[2.73604679107666, 3.6480627059936523]",0.9241712549153496,"[4.74, 45.83, 150.12, 584.69]",150.12,584.69,87773.6628,4.74,45.83,7.645702372530966,2038.806629755296,100.593299086758,53.21874985732285,91.47867579908676,108.51633561643835,103.70204337899543,2849.070878327095,"(78, 270)",0.9999999999607843,273280,56.42602739726028,4942920,74.7851712328767,200,78,270,0.32118582699063236
val2017/000000163746.jpg,"[512.1699829101562, 318.614990234375]","[1.475765585899353, 1.9676874876022339]",0.9236929416656494,"[450.71, 161.2, 123.92, 315.83]",123.92,315.83,39137.6536,450.71,161.2,7.509560839665683,2541.9597629037294,139.72894567040908,52.03118707692688,143.32417086075623,135.05381339527682,138.79994838043618,3078.2247826640555,"(65, 147)",0.9999999999607843,312320,63.64963221060782,2466105,61.188979223125564,195,65,147,0.12531267161885246
val2017/000000001000.jpg,"[156.27499389648438, 265.8349914550781]","[1.0659843683242798, 1.4213125705718994]",0.9236269908792832,"[115.16, 152.13, 83.23, 228.41]",83.23,228.41,19010.5643,115.16,152.13,7.689428734701315,4573.8506447862,142.81896005072923,63.42548714874554,140.48087085182837,141.15324455717607,144.29544493764533,4466.632685714546,"(38, 107)",0.9999999999607843,307200,65.98684210526316,1248735,72.68199112238428,147,38,107,0.06188334733072916
val2017/000000123213.jpg,"[210.26499938964844, 216.57000732421875]","[1.4828124046325684, 1.977083444595337]",0.923550009727478,"[91.64, 84.2, 238.25, 265.74]",238.25,265.74,63312.555,91.64,84.2,6.843151619307958,3388.792247448851,126.33719676549865,44.49114224571733,131.96713175836373,98.324781988267,128.89928650705565,2524.3548242575985,"(118, 131)",0.9999999999607843,250880,46.88409703504043,2956980,98.34609164420485,189,118,131,0.25236190609056125
val2017/000000197388.jpg,"[250.10499572753906, 222.53500366210938]","[1.3836874961853027, 1.844916582107544]",0.9232975630199208,"[139.41, 102.25, 222.39, 241.57]",222.39,241.57,53722.75229999999,139.41,102.25,6.871020007718819,4704.664368006845,170.06379200777542,64.8269639595472,159.95162797652424,195.1255280176442,170.26440133079137,4637.774609957331,"(105, 130)",0.9999999999607843,250880,31.9333856678255,1708500,73.33651078464356,271,105,130,0.21413724609374998
val2017/000000406417.jpg,"[257.3800048828125, 445.54998779296875]","[1.742531180381775, 2.3233749866485596]",0.9230820641798132,"[164.7, 259.68, 186.36, 372.74]",186.36,372.74,69463.8264,164.7,259.68,5.200615970781629,1619.0645359797577,174.31434269857786,75.31700061514174,173.6391345820326,177.4026910625506,174.05895190195398,5558.89522828022,"(87, 181)",0.9999999999607843,363520,27.4304110301769,1897965,29.214374494161174,157,87,181,0.19108667033450705
